"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"1996","Darryl Hamilton","Rangers","148","696","6","94","51","15","7.8 %","9.5 %",".088",".317",".293",".348",".381",".325","83","0.6","-15.6","-8.8","0.1","1005272"
"2004","Bernie Williams","Yankees","148","651","22","105","70","1","13.1 %","14.7 %",".173",".281",".262",".360",".435",".347","110","-0.8","7.9","-29.2","0.1","857"
"2010","Matt Kemp","Dodgers","162","668","28","82","89","19","7.9 %","25.4 %",".201",".295",".249",".310",".450",".329","106","-1.3","3.1","-23.5","0.1","5631"
"1990","Steve Finley","Orioles","142","513","3","46","37","22","6.2 %","10.3 %",".071",".281",".256",".304",".328",".286","78","0.7","-12.3","-3.1","0.1","54"
"1999","Dave Martinez","Devil Rays","143","594","6","79","66","13","10.1 %","12.8 %",".103",".320",".284",".361",".387",".336","93","-0.1","-5.3","-14.4","0.1","1008160"
"1992","Junior Felix","Angels","139","559","9","63","72","8","5.9 %","22.9 %",".116",".304",".246",".289",".361",".291","77","-1.6","-16.0","-1.1","0.1","1003974"
"2009","Alex Rios","- - -","149","633","17","63","71","24","5.8 %","16.9 %",".148",".273",".247",".296",".395",".302","77","1.7","-16.3","-4.9","0.0","2090"
"1999","Marquis Grissom","Brewers","154","661","20","92","83","24","7.4 %","16.5 %",".148",".294",".267",".320",".415",".320","83","2.1","-13.2","-7.8","0.0","652"
"2002","Jeffrey Hammonds","Brewers","128","510","9","47","41","4","10.2 %","16.9 %",".141",".294",".257",".332",".397",".322","93","-2.1","-6.6","-9.9","0.0","687"
"2009","Vernon Wells","Blue Jays","158","684","15","84","66","17","7.0 %","12.6 %",".140",".279",".260",".311",".400",".312","84","3.3","-10.1","-14.3","-0.1","1326"
"1997","Tom Goodwin","- - -","150","635","2","90","39","50","6.9 %","13.9 %",".077",".302",".260",".314",".336",".293","69","3.1","-22.1","-2.0","-0.2","1114"
"2008","Michael Bourn","Astros","138","514","5","57","29","41","7.2 %","21.6 %",".071",".290",".229",".288",".300",".267","58","4.2","-23.0","4.2","-0.2","6387"
"2003","Endy Chavez","Expos","141","526","5","66","47","18","5.9 %","11.2 %",".104",".275",".251",".294",".354",".283","63","2.3","-22.4","3.0","-0.2","768"
"1998","Steve Finley","Padres","159","674","14","92","67","12","6.7 %","15.3 %",".152",".277",".249",".301",".401",".308","89","1.1","-8.7","-14.7","-0.2","54"
"2006","Mark Kotsay","Athletics","129","558","7","57","59","6","7.9 %","9.9 %",".112",".294",".275",".332",".386",".315","89","-5.6","-13.6","-8.6","-0.3","1042"
"2001","Roger Cedeno","Tigers","131","572","6","79","48","55","6.3 %","14.5 %",".103",".335",".293",".337",".396",".320","97","4.5","2.3","-25.3","-0.4","869"
"2008","Willy Taveras","Rockies","133","538","1","64","26","68","6.7 %","14.7 %",".046",".296",".251",".308",".296",".277","54","12.3","-18.9","-2.5","-0.4","1876"
"2003","Alex Sanchez","- - -","144","599","1","58","32","52","4.2 %","12.4 %",".075",".326",".287",".319",".363",".300","81","-1.0","-15.2","-10.5","-0.5","708"
"1996","Tom Goodwin","Royals","143","587","1","80","35","66","6.6 %","13.5 %",".048",".330",".282",".334",".330",".303","71","3.1","-20.4","-7.3","-0.5","1114"
"1993","Derek Bell","Padres","150","585","21","73","72","26","3.9 %","20.9 %",".155",".297",".262",".303",".417",".315","89","3.2","-4.4","-22.3","-0.6","1000801"
"1992","Brian McRae","Royals","149","592","4","63","52","18","7.1 %","14.9 %",".084",".258",".223",".285",".308",".274","65","1.5","-21.9","-3.8","-0.7","1008686"
"1996","Johnny Damon","Royals","145","566","6","61","50","25","5.5 %","11.3 %",".097",".296",".271",".313",".368",".300","69","2.6","-21.4","-7.6","-0.8","185"
"1995","Roberto Kelly","- - -","136","540","7","58","57","19","4.1 %","14.6 %",".095",".313",".278",".312",".373",".300","82","-0.7","-12.7","-14.5","-0.9","1006815"
"2011","Alex Rios","White Sox","145","570","13","64","44","11","4.7 %","11.9 %",".121",".237",".227",".265",".348",".267","60","4.0","-22.6","-6.3","-1.1","2090"
"1999","Brian Hunter","- - -","139","589","4","79","34","44","6.3 %","15.4 %",".069",".268",".232",".280",".301",".263","50","5.2","-34.0","-1.4","-1.3","562"
"2010","Melky Cabrera","Braves","147","509","4","50","42","7","8.3 %","12.6 %",".098",".288",".255",".317",".354",".292","77","-0.2","-14.2","-15.7","-1.4","4022"
"2000","Peter Bergeron","Expos","148","592","5","80","31","11","9.8 %","16.9 %",".104",".294",".245",".320",".349",".302","72","-3.7","-26.5","-8.6","-1.5","763"
"2000","Marquis Grissom","Brewers","146","640","14","67","62","20","6.1 %","15.5 %",".108",".270",".244",".288",".351",".282","59","-0.5","-36.2","-3.8","-1.8","652"
"1990","Joe Carter","Padres","162","697","24","79","115","22","6.9 %","13.3 %",".159",".234",".232",".290",".391",".295","80","1.8","-14.7","-29.9","-2.0","1002018"
"2005","Bernie Williams","Yankees","141","546","12","53","64","1","9.7 %","13.7 %",".118",".270",".249",".321",".367",".305","85","-1.4","-11.2","-30.2","-2.3","857"
